"Participant","Stimulus","Trial_Order_Phase1","Trial_Duration_Phase1","Rating_RT_Phase1","Cue_Color","Condition","Arousal","Enticing","Valence","Trial_Order_Phase2","Trial_Duration_Phase2","Rating_RT_Phase2","Realness","Gender","SexualOrientation"
"S108","Female_018_h",6,2,7501,"blue","Reality",5,5,5,1,1,3934,1,"Male","Heterosexual"
"S108","Female_001_h",7,2,6091,"red","Fiction",4,4,5,1,1,1301,-2,"Male","Heterosexual"
"S108","Female_023_h",8,2,4745,"blue","Reality",5,5,5,1,1,1127,-2,"Male","Heterosexual"
"S108","Opposite-sex_couple_020_h",9,2,7819,"red","Fiction",6,6,6,1,1,1314,3,"Male","Heterosexual"
"S108","Opposite-sex_couple_025_h",10,2,5687,"blue","Reality",6,6,6,1,1,3342,3,"Male","Heterosexual"
"S108","Female_008_v",11,2,4552,"red","Fiction",4,4,4,1,1,1206,-2,"Male","Heterosexual"
"S108","Female_004_v",12,2,5904,"red","Fiction",4,4,4,1,1,2624,1,"Male","Heterosexual"
"S108","Female_017_v",13,2,5607,"red","Fiction",5,5,6,1,1,2308,-3,"Male","Heterosexual"
"S108","Opposite-sex_couple_015_h",14,2,6823,"red","Fiction",3,5,4,1,1,2006,2,"Male","Heterosexual"
"S108","Opposite-sex_couple_008_h",15,2,5416,"red","Fiction",5,5,5,1,1,1593,3,"Male","Heterosexual"
"S108","Female_006_v",16,2,4693,"blue","Reality",4,4,4,1,1,1489,-2,"Male","Heterosexual"
"S108","Opposite-sex_couple_017_v",17,2,6253,"red","Fiction",3,5,3,1,1,1151,0,"Male","Heterosexual"
"S108","Female_003_v",18,2,5039,"blue","Reality",5,5,5,1,1,1397,1,"Male","Heterosexual"
"S108","Opposite-sex_couple_002_h",19,2,5251,"red","Fiction",4,4,5,1,1,934,1,"Male","Heterosexual"
"S108","Female_010_h",20,2,5355,"red","Fiction",4,4,5,1,1,4400,2,"Male","Heterosexual"
"S108","Female_005_v",21,2,4449,"blue","Reality",4,3,3,1,1,1594,2,"Male","Heterosexual"
"S108","Female_019_h",22,2,4042,"red","Fiction",4,4,5,1,1,1580,0,"Male","Heterosexual"
"S108","Female_002_h",23,2,3904,"blue","Reality",5,5,6,1,1,1550,-1,"Male","Heterosexual"
"S108","Opposite-sex_couple_012_h",24,2,3910,"red","Fiction",5,5,5,1,1,984,2,"Male","Heterosexual"
"S108","Opposite-sex_couple_005_h",25,2,6418,"red","Fiction",4,6,6,1,1,1603,3,"Male","Heterosexual"
"S108","Opposite-sex_couple_001_v",26,2,4046,"blue","Reality",4,4,4,1,1,1618,2,"Male","Heterosexual"
"S108","Female_016_h",27,2,9833,"blue","Reality",2,5,4,1,1,2301,-2,"Male","Heterosexual"
"S108","Opposite-sex_couple_024_h",28,2,3995,"red","Fiction",5,5,5,1,1,1412,3,"Male","Heterosexual"
"S108","Opposite-sex_couple_013_h",29,2,6382,"blue","Reality",3,4,2,1,1,2331,-2,"Male","Heterosexual"
"S108","Opposite-sex_couple_019_v",30,2,9802,"blue","Reality",0,3,5,1,1,4304,3,"Male","Heterosexual"
"S108","Female_007_v",31,2,4419,"red","Fiction",4,4,4,1,1,1537,-1,"Male","Heterosexual"
"S108","Opposite-sex_couple_009_h",32,2,4951,"red","Fiction",4,4,5,1,1,1373,-1,"Male","Heterosexual"
"S108","Female_015_v",33,2,5502,"red","Fiction",4,4,3,1,1,2051,0,"Male","Heterosexual"
"S108","Female_022_h",34,2,4274,"blue","Reality",6,6,6,1,1,1367,-1,"Male","Heterosexual"
"S108","Female_021_h",35,2,3777,"blue","Reality",5,5,5,1,1,1484,-1,"Male","Heterosexual"
"S108","Opposite-sex_couple_014_h",36,2,3568,"blue","Reality",4,4,5,1,1,1422,3,"Male","Heterosexual"
"S108","Opposite-sex_couple_007_h",37,2,4954,"blue","Reality",3,5,3,1,1,1518,1,"Male","Heterosexual"
"S108","Female_025_h",38,2,4931,"blue","Reality",4,4,3,1,1,1195,2,"Male","Heterosexual"
"S108","Female_009_h",39,2,2987,"blue","Reality",4,4,5,1,1,1657,-1,"Male","Heterosexual"
"S108","Opposite-sex_couple_011_h",40,2,6097,"blue","Reality",2,4,3,1,1,2861,1,"Male","Heterosexual"
"S108","Female_014_v",41,2,5483,"blue","Reality",4,4,4,1,1,893,2,"Male","Heterosexual"
"S108","Female_020_v",42,2,3587,"red","Fiction",4,4,4,1,1,1544,0,"Male","Heterosexual"
"S108","Opposite-sex_couple_023_h",43,2,4683,"blue","Reality",4,4,5,1,1,1731,0,"Male","Heterosexual"
"S108","Opposite-sex_couple_042_h",44,2,7512,"red","Fiction",3,5,5,1,1,3001,1,"Male","Heterosexual"
"S108","Female_012_v",45,2,4589,"blue","Reality",4,4,4,1,1,864,3,"Male","Heterosexual"
"S108","Opposite-sex_couple_033_v",46,2,4100,"blue","Reality",2,5,4,1,1,1305,-2,"Male","Heterosexual"
"S108","Female_011_h",47,2,5812,"red","Fiction",3,3,4,1,1,1774,-2,"Male","Heterosexual"
"S108","Female_024_v",48,2,3868,"red","Fiction",4,5,5,1,1,1477,-2,"Male","Heterosexual"
"S108","Opposite-sex_couple_035_h",49,2,5868,"red","Fiction",1,5,3,1,1,1548,2,"Male","Heterosexual"
"S108","Opposite-sex_couple_018_h",50,2,4685,"blue","Reality",4,5,5,1,1,2076,1,"Male","Heterosexual"
"S190","Opposite-sex_couple_018_h",1,2,10836,"red","Reality",2,2,1,1,1,1716,1,"Female","Heterosexual"
"S190","Opposite-sex_couple_012_h",2,2,10628,"blue","Fiction",2,2,2,1,1,3064,0,"Female","Heterosexual"
"S190","Opposite-sex_couple_020_h",3,2,8440,"blue","Fiction",4,4,3,1,1,3037,2,"Female","Heterosexual"
"S190","Male_009_v",4,2,4712,"red","Reality",5,5,5,1,1,964,-1,"Female","Heterosexual"
"S190","Opposite-sex_couple_047_v",5,2,6785,"red","Reality",4,4,4,1,1,1344,0,"Female","Heterosexual"
"S190","Opposite-sex_couple_015_h",6,2,8852,"blue","Fiction",4,4,5,1,1,1489,0,"Female","Heterosexual"
"S190","Male_018_v",7,2,4845,"red","Reality",1,2,2,1,1,1450,-1,"Female","Heterosexual"
"S190","Male_010_v",8,2,6215,"blue","Fiction",5,5,5,1,1,1101,2,"Female","Heterosexual"
"S190","Opposite-sex_couple_001_v",9,2,4349,"blue","Fiction",4,5,5,1,1,1566,-1,"Female","Heterosexual"
"S190","Opposite-sex_couple_009_h",10,2,5682,"red","Reality",1,2,1,1,1,1663,1,"Female","Heterosexual"
"S190","Male_013_v",11,2,4465,"blue","Fiction",4,4,4,1,1,1645,0,"Female","Heterosexual"
"S190","Opposite-sex_couple_035_h",12,2,4367,"red","Reality",3,3,3,1,1,931,2,"Female","Heterosexual"
"S190","Male_008_v",13,2,4248,"blue","Fiction",3,3,3,1,1,1047,0,"Female","Heterosexual"
"S190","Opposite-sex_couple_014_h",14,2,4685,"blue","Fiction",2,2,2,1,1,1509,1,"Female","Heterosexual"
"S190","Opposite-sex_couple_016_v",15,2,3200,"blue","Fiction",3,3,2,1,1,1851,1,"Female","Heterosexual"
"S190","Male_004_v",16,2,3152,"blue","Fiction",6,6,6,1,1,1055,3,"Female","Heterosexual"
"S190","Male_022_v",17,2,4780,"red","Reality",3,3,2,1,1,927,-1,"Female","Heterosexual"
"S190","Male_006_v",18,2,3330,"blue","Fiction",2,2,2,1,1,952,-1,"Female","Heterosexual"
"S190","Male_015_v",19,2,5900,"blue","Fiction",2,2,3,1,1,1002,0,"Female","Heterosexual"
"S190","Male_017_v",20,2,3364,"red","Reality",4,4,4,1,1,987,-2,"Female","Heterosexual"
"S190","Opposite-sex_couple_008_h",21,2,9417,"red","Reality",2,2,2,1,1,1940,0,"Female","Heterosexual"
"S190","Opposite-sex_couple_022_v",22,2,3776,"red","Reality",4,4,4,1,1,1345,-1,"Female","Heterosexual"
"S190","Male_002_v",23,2,2730,"blue","Fiction",1,1,1,1,1,3324,3,"Female","Heterosexual"
"S190","Opposite-sex_couple_017_v",24,2,2854,"red","Reality",4,4,4,1,1,1273,2,"Female","Heterosexual"
"S190","Male_025_v",25,2,2444,"red","Reality",0,0,0,1,1,930,2,"Female","Heterosexual"
"S190","Male_019_h",26,2,2859,"blue","Fiction",1,1,1,1,1,1762,0,"Female","Heterosexual"
"S190","Male_020_v",27,2,3156,"blue","Fiction",3,3,3,1,1,3715,1,"Female","Heterosexual"
"S190","Male_024_h",28,2,2848,"red","Reality",4,4,4,1,1,944,2,"Female","Heterosexual"
"S190","Opposite-sex_couple_002_h",29,2,3880,"blue","Fiction",2,2,2,1,1,879,1,"Female","Heterosexual"
"S190","Male_005_v",30,2,3851,"red","Reality",3,3,3,1,1,849,-2,"Female","Heterosexual"
"S190","Male_007_h",31,2,3119,"blue","Fiction",2,2,2,1,1,1512,-2,"Female","Heterosexual"
"S190","Opposite-sex_couple_007_h",32,2,3436,"blue","Fiction",2,2,2,1,1,1627,3,"Female","Heterosexual"
"S190","Opposite-sex_couple_048_h",33,2,2927,"blue","Fiction",3,3,3,1,1,1556,1,"Female","Heterosexual"
"S190","Opposite-sex_couple_005_h",34,2,2704,"blue","Fiction",1,1,1,1,1,940,-1,"Female","Heterosexual"
"S190","Opposite-sex_couple_025_h",35,2,3155,"red","Reality",0,0,0,1,1,1164,0,"Female","Heterosexual"
"S190","Opposite-sex_couple_013_h",36,2,2465,"red","Reality",0,0,0,1,1,1039,-1,"Female","Heterosexual"
"S190","Male_011_v",37,2,2462,"red","Reality",1,1,1,1,1,1217,-1,"Female","Heterosexual"
"S190","Opposite-sex_couple_042_h",38,2,2867,"blue","Fiction",3,3,4,1,1,2290,0,"Female","Heterosexual"
